filename,calorie,protein,fat,carbo,salt
cook_157_bright120.jpg,190,15.9,12.1,6.2,1.2
cook_157_bright80.jpg,190,15.9,12.1,6.2,1.2
cook_157_flip.jpg,190,15.9,12.1,6.2,1.2
cook_157_orig.jpg,190,15.9,12.1,6.2,1.2
cook_157_rot-15.jpg,190,15.9,12.1,6.2,1.2
cook_157_rot15.jpg,190,15.9,12.1,6.2,1.2
cook_158_bright120.jpg,266,21,13.2,16.4,1.7
cook_158_bright80.jpg,266,21,13.2,16.4,1.7
cook_158_flip.jpg,266,21,13.2,16.4,1.7
cook_158_orig.jpg,266,21,13.2,16.4,1.7
cook_158_rot-15.jpg,266,21,13.2,16.4,1.7
cook_158_rot15.jpg,266,21,13.2,16.4,1.7
cook_159_bright120.jpg,452,16.3,12.9,73.6,2.3
cook_159_bright80.jpg,452,16.3,12.9,73.6,2.3
cook_159_flip.jpg,452,16.3,12.9,73.6,2.3
cook_159_orig.jpg,452,16.3,12.9,73.6,2.3
cook_159_rot-15.jpg,452,16.3,12.9,73.6,2.3
cook_159_rot15.jpg,452,16.3,12.9,73.6,2.3
cook_160_bright120.jpg,210,19.5,14.4,2,0.9
cook_160_bright80.jpg,210,19.5,14.4,2,0.9
cook_160_flip.jpg,210,19.5,14.4,2,0.9
cook_160_orig.jpg,210,19.5,14.4,2,0.9
cook_160_rot-15.jpg,210,19.5,14.4,2,0.9
cook_160_rot15.jpg,210,19.5,14.4,2,0.9
cook_161_bright120.jpg,472,13.6,26.9,49.3,3.1
cook_161_bright80.jpg,472,13.6,26.9,49.3,3.1
cook_161_flip.jpg,472,13.6,26.9,49.3,3.1
cook_161_orig.jpg,472,13.6,26.9,49.3,3.1
cook_161_rot-15.jpg,472,13.6,26.9,49.3,3.1
cook_161_rot15.jpg,472,13.6,26.9,49.3,3.1
cook_162_bright120.jpg,363,13.9,7.9,59.7,2
cook_162_bright80.jpg,363,13.9,7.9,59.7,2
cook_162_flip.jpg,363,13.9,7.9,59.7,2
cook_162_orig.jpg,363,13.9,7.9,59.7,2
cook_162_rot-15.jpg,363,13.9,7.9,59.7,2
cook_162_rot15.jpg,363,13.9,7.9,59.7,2
cook_163_bright120.jpg,389,13.3,13,55.4,1.9
cook_163_bright80.jpg,389,13.3,13,55.4,1.9
cook_163_flip.jpg,389,13.3,13,55.4,1.9
cook_163_orig.jpg,389,13.3,13,55.4,1.9
cook_163_rot-15.jpg,389,13.3,13,55.4,1.9
cook_163_rot15.jpg,389,13.3,13,55.4,1.9
cook_164_bright120.jpg,148,18.5,6.1,3.7,1
cook_164_bright80.jpg,148,18.5,6.1,3.7,1
cook_164_flip.jpg,148,18.5,6.1,3.7,1
cook_164_orig.jpg,148,18.5,6.1,3.7,1
cook_164_rot-15.jpg,148,18.5,6.1,3.7,1
cook_164_rot15.jpg,148,18.5,6.1,3.7,1
cook_165_bright120.jpg,238,18.7,12.3,19.9,1.5
cook_165_bright80.jpg,238,18.7,12.3,19.9,1.5
cook_165_flip.jpg,238,18.7,12.3,19.9,1.5
cook_165_orig.jpg,238,18.7,12.3,19.9,1.5
cook_165_rot-15.jpg,238,18.7,12.3,19.9,1.5
cook_165_rot15.jpg,238,18.7,12.3,19.9,1.5
cook_166_bright120.jpg,176,18.6,9.7,3.2,1.1
cook_166_bright80.jpg,176,18.6,9.7,3.2,1.1
cook_166_flip.jpg,176,18.6,9.7,3.2,1.1
cook_166_orig.jpg,176,18.6,9.7,3.2,1.1
cook_166_rot-15.jpg,176,18.6,9.7,3.2,1.1
cook_166_rot15.jpg,176,18.6,9.7,3.2,1.1
cook_167_bright120.jpg,142,15.7,5.4,7.7,1.2
cook_167_bright80.jpg,142,15.7,5.4,7.7,1.2
cook_167_flip.jpg,142,15.7,5.4,7.7,1.2
cook_167_orig.jpg,142,15.7,5.4,7.7,1.2
cook_167_rot-15.jpg,142,15.7,5.4,7.7,1.2
cook_167_rot15.jpg,142,15.7,5.4,7.7,1.2
cook_168_bright120.jpg,358,22.7,7.7,53.6,1.4
cook_168_bright80.jpg,358,22.7,7.7,53.6,1.4
cook_168_flip.jpg,358,22.7,7.7,53.6,1.4
cook_168_orig.jpg,358,22.7,7.7,53.6,1.4
cook_168_rot-15.jpg,358,22.7,7.7,53.6,1.4
cook_168_rot15.jpg,358,22.7,7.7,53.6,1.4
cook_169_bright120.jpg,400,21.3,12,54.9,2.2
cook_169_bright80.jpg,400,21.3,12,54.9,2.2
cook_169_flip.jpg,400,21.3,12,54.9,2.2
cook_169_orig.jpg,400,21.3,12,54.9,2.2
cook_169_rot-15.jpg,400,21.3,12,54.9,2.2
cook_169_rot15.jpg,400,21.3,12,54.9,2.2
cook_170_bright120.jpg,440,21.6,12.7,62.1,0.6
cook_170_bright80.jpg,440,21.6,12.7,62.1,0.6
cook_170_flip.jpg,440,21.6,12.7,62.1,0.6
cook_170_orig.jpg,440,21.6,12.7,62.1,0.6
cook_170_rot-15.jpg,440,21.6,12.7,62.1,0.6
cook_170_rot15.jpg,440,21.6,12.7,62.1,0.6
cook_171_bright120.jpg,93,15.8,2.9,1.7,0.7
cook_171_bright80.jpg,93,15.8,2.9,1.7,0.7
cook_171_flip.jpg,93,15.8,2.9,1.7,0.7
cook_171_orig.jpg,93,15.8,2.9,1.7,0.7
cook_171_rot-15.jpg,93,15.8,2.9,1.7,0.7
cook_171_rot15.jpg,93,15.8,2.9,1.7,0.7
cook_172_bright120.jpg,128,12.6,6.2,5.3,4.4
cook_172_bright80.jpg,128,12.6,6.2,5.3,4.4
cook_172_flip.jpg,128,12.6,6.2,5.3,4.4
cook_172_orig.jpg,128,12.6,6.2,5.3,4.4
cook_172_rot-15.jpg,128,12.6,6.2,5.3,4.4
cook_172_rot15.jpg,128,12.6,6.2,5.3,4.4
cook_173_bright120.jpg,109,6.8,8.2,2.6,0.6
cook_173_bright80.jpg,109,6.8,8.2,2.6,0.6
cook_173_flip.jpg,109,6.8,8.2,2.6,0.6
cook_173_orig.jpg,109,6.8,8.2,2.6,0.6
cook_173_rot-15.jpg,109,6.8,8.2,2.6,0.6
cook_173_rot15.jpg,109,6.8,8.2,2.6,0.6
cook_174_bright120.jpg,209,17.8,13.2,4.9,1.2
cook_174_bright80.jpg,209,17.8,13.2,4.9,1.2
cook_174_flip.jpg,209,17.8,13.2,4.9,1.2
cook_174_orig.jpg,209,17.8,13.2,4.9,1.2
cook_174_rot-15.jpg,209,17.8,13.2,4.9,1.2
cook_174_rot15.jpg,209,17.8,13.2,4.9,1.2
cook_175_bright120.jpg,200,15.6,11.5,12.7,1.3
cook_175_bright80.jpg,200,15.6,11.5,12.7,1.3
cook_175_flip.jpg,200,15.6,11.5,12.7,1.3
cook_175_orig.jpg,200,15.6,11.5,12.7,1.3
cook_175_rot-15.jpg,200,15.6,11.5,12.7,1.3
cook_175_rot15.jpg,200,15.6,11.5,12.7,1.3
cook_176_bright120.jpg,431,16.1,12.2,69.9,1.9
cook_176_bright80.jpg,431,16.1,12.2,69.9,1.9
cook_176_flip.jpg,431,16.1,12.2,69.9,1.9
cook_176_orig.jpg,431,16.1,12.2,69.9,1.9
cook_176_rot-15.jpg,431,16.1,12.2,69.9,1.9
cook_176_rot15.jpg,431,16.1,12.2,69.9,1.9
cook_177_bright120.jpg,470,16.4,17.4,69.6,1.2
cook_177_bright80.jpg,470,16.4,17.4,69.6,1.2
cook_177_flip.jpg,470,16.4,17.4,69.6,1.2
cook_177_orig.jpg,470,16.4,17.4,69.6,1.2
cook_177_rot-15.jpg,470,16.4,17.4,69.6,1.2
cook_177_rot15.jpg,470,16.4,17.4,69.6,1.2
cook_178_bright120.jpg,256,15.2,14.5,22,0.9
cook_178_bright80.jpg,256,15.2,14.5,22,0.9
cook_178_flip.jpg,256,15.2,14.5,22,0.9
cook_178_orig.jpg,256,15.2,14.5,22,0.9
cook_178_rot-15.jpg,256,15.2,14.5,22,0.9
cook_178_rot15.jpg,256,15.2,14.5,22,0.9
cook_179_bright120.jpg,452,16.3,12.9,73.6,2.3
cook_179_bright80.jpg,452,16.3,12.9,73.6,2.3
cook_179_flip.jpg,452,16.3,12.9,73.6,2.3
cook_179_orig.jpg,452,16.3,12.9,73.6,2.3
cook_179_rot-15.jpg,452,16.3,12.9,73.6,2.3
cook_179_rot15.jpg,452,16.3,12.9,73.6,2.3
cook_180_bright120.jpg,582,22.8,14.2,99.5,2.9
cook_180_bright80.jpg,582,22.8,14.2,99.5,2.9
cook_180_flip.jpg,582,22.8,14.2,99.5,2.9
cook_180_orig.jpg,582,22.8,14.2,99.5,2.9
cook_180_rot-15.jpg,582,22.8,14.2,99.5,2.9
cook_180_rot15.jpg,582,22.8,14.2,99.5,2.9
cook_181_bright120.jpg,269,19.9,7.5,33.3,1.4
cook_181_bright80.jpg,269,19.9,7.5,33.3,1.4
cook_181_flip.jpg,269,19.9,7.5,33.3,1.4
cook_181_orig.jpg,269,19.9,7.5,33.3,1.4
cook_181_rot-15.jpg,269,19.9,7.5,33.3,1.4
cook_181_rot15.jpg,269,19.9,7.5,33.3,1.4
cook_182_bright120.jpg,323,11.1,2.9,63,1.4
cook_182_bright80.jpg,323,11.1,2.9,63,1.4
cook_182_flip.jpg,323,11.1,2.9,63,1.4
cook_182_orig.jpg,323,11.1,2.9,63,1.4
cook_182_rot-15.jpg,323,11.1,2.9,63,1.4
cook_182_rot15.jpg,323,11.1,2.9,63,1.4
cook_183_bright120.jpg,484,17.4,17.9,69.2,2.2
cook_183_bright80.jpg,484,17.4,17.9,69.2,2.2
cook_183_flip.jpg,484,17.4,17.9,69.2,2.2
cook_183_orig.jpg,484,17.4,17.9,69.2,2.2
cook_183_rot-15.jpg,484,17.4,17.9,69.2,2.2
cook_183_rot15.jpg,484,17.4,17.9,69.2,2.2
cook_184_bright120.jpg,480,21.8,14.6,68.5,1.4
cook_184_bright80.jpg,480,21.8,14.6,68.5,1.4
cook_184_flip.jpg,480,21.8,14.6,68.5,1.4
cook_184_orig.jpg,480,21.8,14.6,68.5,1.4
cook_184_rot-15.jpg,480,21.8,14.6,68.5,1.4
cook_184_rot15.jpg,480,21.8,14.6,68.5,1.4
cook_185_bright120.jpg,471,24.5,14.5,67.3,1.7
cook_185_bright80.jpg,471,24.5,14.5,67.3,1.7
cook_185_flip.jpg,471,24.5,14.5,67.3,1.7
cook_185_orig.jpg,471,24.5,14.5,67.3,1.7
cook_185_rot-15.jpg,471,24.5,14.5,67.3,1.7
cook_185_rot15.jpg,471,24.5,14.5,67.3,1.7
cook_186_bright120.jpg,453,21.3,15.6,67,1.6
cook_186_bright80.jpg,453,21.3,15.6,67,1.6
cook_186_flip.jpg,453,21.3,15.6,67,1.6
cook_186_orig.jpg,453,21.3,15.6,67,1.6
cook_186_rot-15.jpg,453,21.3,15.6,67,1.6
cook_186_rot15.jpg,453,21.3,15.6,67,1.6
cook_187_bright120.jpg,471,23.1,8.4,81.5,1.9
cook_187_bright80.jpg,471,23.1,8.4,81.5,1.9
cook_187_flip.jpg,471,23.1,8.4,81.5,1.9
cook_187_orig.jpg,471,23.1,8.4,81.5,1.9
cook_187_rot-15.jpg,471,23.1,8.4,81.5,1.9
cook_187_rot15.jpg,471,23.1,8.4,81.5,1.9
cook_188_bright120.jpg,392,21,8.1,64.5,1.1
cook_188_bright80.jpg,392,21,8.1,64.5,1.1
cook_188_flip.jpg,392,21,8.1,64.5,1.1
cook_188_orig.jpg,392,21,8.1,64.5,1.1
cook_188_rot-15.jpg,392,21,8.1,64.5,1.1
cook_188_rot15.jpg,392,21,8.1,64.5,1.1
cook_189_bright120.jpg,208,16.4,11.6,13.8,10.7
cook_189_bright80.jpg,208,16.4,11.6,13.8,10.7
cook_189_flip.jpg,208,16.4,11.6,13.8,10.7
cook_189_orig.jpg,208,16.4,11.6,13.8,10.7
cook_189_rot-15.jpg,208,16.4,11.6,13.8,10.7
cook_189_rot15.jpg,208,16.4,11.6,13.8,10.7
cook_190_bright120.jpg,426,19.5,11,69.6,2.3
cook_190_bright80.jpg,426,19.5,11,69.6,2.3
cook_190_flip.jpg,426,19.5,11,69.6,2.3
cook_190_orig.jpg,426,19.5,11,69.6,2.3
cook_190_rot-15.jpg,426,19.5,11,69.6,2.3
cook_190_rot15.jpg,426,19.5,11,69.6,2.3
cook_191_bright120.jpg,442,20.3,13.7,66.6,2
cook_191_bright80.jpg,442,20.3,13.7,66.6,2
cook_191_flip.jpg,442,20.3,13.7,66.6,2
cook_191_orig.jpg,442,20.3,13.7,66.6,2
cook_191_rot-15.jpg,442,20.3,13.7,66.6,2
cook_191_rot15.jpg,442,20.3,13.7,66.6,2
cook_192_bright120.jpg,562,19,18.9,83.6,1.9
cook_192_bright80.jpg,562,19,18.9,83.6,1.9
cook_192_flip.jpg,562,19,18.9,83.6,1.9
cook_192_orig.jpg,562,19,18.9,83.6,1.9
cook_192_rot-15.jpg,562,19,18.9,83.6,1.9
cook_192_rot15.jpg,562,19,18.9,83.6,1.9
cook_193_bright120.jpg,394,16.5,11,60,1.5
cook_193_bright80.jpg,394,16.5,11,60,1.5
cook_193_flip.jpg,394,16.5,11,60,1.5
cook_193_orig.jpg,394,16.5,11,60,1.5
cook_193_rot-15.jpg,394,16.5,11,60,1.5
cook_193_rot15.jpg,394,16.5,11,60,1.5
cook_194_bright120.jpg,363,10.5,8.1,67.1,1.5
cook_194_bright80.jpg,363,10.5,8.1,67.1,1.5
cook_194_flip.jpg,363,10.5,8.1,67.1,1.5
cook_194_orig.jpg,363,10.5,8.1,67.1,1.5
cook_194_rot-15.jpg,363,10.5,8.1,67.1,1.5
cook_194_rot15.jpg,363,10.5,8.1,67.1,1.5
cook_195_bright120.jpg,479,23.9,12.4,73.7,2.5
cook_195_bright80.jpg,479,23.9,12.4,73.7,2.5
cook_195_flip.jpg,479,23.9,12.4,73.7,2.5
cook_195_orig.jpg,479,23.9,12.4,73.7,2.5
cook_195_rot-15.jpg,479,23.9,12.4,73.7,2.5
cook_195_rot15.jpg,479,23.9,12.4,73.7,2.5
cook_196_bright120.jpg,436,14.8,14.8,68.2,1.9
cook_196_bright80.jpg,436,14.8,14.8,68.2,1.9
cook_196_flip.jpg,436,14.8,14.8,68.2,1.9
cook_196_orig.jpg,436,14.8,14.8,68.2,1.9
cook_196_rot-15.jpg,436,14.8,14.8,68.2,1.9
cook_196_rot15.jpg,436,14.8,14.8,68.2,1.9
cook_197_bright120.jpg,499,19.9,14.4,79.4,1.9
cook_197_bright80.jpg,499,19.9,14.4,79.4,1.9
cook_197_flip.jpg,499,19.9,14.4,79.4,1.9
cook_197_orig.jpg,499,19.9,14.4,79.4,1.9
cook_197_rot-15.jpg,499,19.9,14.4,79.4,1.9
cook_197_rot15.jpg,499,19.9,14.4,79.4,1.9
cook_198_bright120.jpg,428,12,13.7,69.1,1.3
cook_198_bright80.jpg,428,12,13.7,69.1,1.3
cook_198_flip.jpg,428,12,13.7,69.1,1.3
cook_198_orig.jpg,428,12,13.7,69.1,1.3
cook_198_rot-15.jpg,428,12,13.7,69.1,1.3
cook_198_rot15.jpg,428,12,13.7,69.1,1.3
cook_199_bright120.jpg,416,17.3,13.1,64.5,1.5
cook_199_bright80.jpg,416,17.3,13.1,64.5,1.5
cook_199_flip.jpg,416,17.3,13.1,64.5,1.5
cook_199_orig.jpg,416,17.3,13.1,64.5,1.5
cook_199_rot-15.jpg,416,17.3,13.1,64.5,1.5
cook_199_rot15.jpg,416,17.3,13.1,64.5,1.5
cook_200_bright120.jpg,209,14.2,20.1,15.2,1.2
cook_200_bright80.jpg,209,14.2,20.1,15.2,1.2
cook_200_flip.jpg,209,14.2,20.1,15.2,1.2
cook_200_orig.jpg,209,14.2,20.1,15.2,1.2
cook_200_rot-15.jpg,209,14.2,20.1,15.2,1.2
cook_200_rot15.jpg,209,14.2,20.1,15.2,1.2
cook_201_bright120.jpg,176,14,9.3,13.2,1.7
cook_201_bright80.jpg,176,14,9.3,13.2,1.7
cook_201_flip.jpg,176,14,9.3,13.2,1.7
cook_201_orig.jpg,176,14,9.3,13.2,1.7
cook_201_rot-15.jpg,176,14,9.3,13.2,1.7
cook_201_rot15.jpg,176,14,9.3,13.2,1.7
cook_202_bright120.jpg,472,22.8,15,69.9,2.2
cook_202_bright80.jpg,472,22.8,15,69.9,2.2
cook_202_flip.jpg,472,22.8,15,69.9,2.2
cook_202_orig.jpg,472,22.8,15,69.9,2.2
cook_202_rot-15.jpg,472,22.8,15,69.9,2.2
cook_202_rot15.jpg,472,22.8,15,69.9,2.2
cook_203_bright120.jpg,456,18.2,12.5,74.3,2.3
cook_203_bright80.jpg,456,18.2,12.5,74.3,2.3
cook_203_flip.jpg,456,18.2,12.5,74.3,2.3
cook_203_orig.jpg,456,18.2,12.5,74.3,2.3
cook_203_rot-15.jpg,456,18.2,12.5,74.3,2.3
cook_203_rot15.jpg,456,18.2,12.5,74.3,2.3
cook_204_bright120.jpg,318,12.1,10.7,47.8,2
cook_204_bright80.jpg,318,12.1,10.7,47.8,2
cook_204_flip.jpg,318,12.1,10.7,47.8,2
cook_204_orig.jpg,318,12.1,10.7,47.8,2
cook_204_rot-15.jpg,318,12.1,10.7,47.8,2
cook_204_rot15.jpg,318,12.1,10.7,47.8,2
cook_205_bright120.jpg,249,21.4,11.8,18.9,1.7
cook_205_bright80.jpg,249,21.4,11.8,18.9,1.7
cook_205_flip.jpg,249,21.4,11.8,18.9,1.7
cook_205_orig.jpg,249,21.4,11.8,18.9,1.7
cook_205_rot-15.jpg,249,21.4,11.8,18.9,1.7
cook_205_rot15.jpg,249,21.4,11.8,18.9,1.7
cook_206_bright120.jpg,515,21,20.8,67,1.7
cook_206_bright80.jpg,515,21,20.8,67,1.7
cook_206_flip.jpg,515,21,20.8,67,1.7
cook_206_orig.jpg,515,21,20.8,67,1.7
cook_206_rot-15.jpg,515,21,20.8,67,1.7
cook_206_rot15.jpg,515,21,20.8,67,1.7
cook_207_bright120.jpg,439,17.7,9.5,73.8,2.1
cook_207_bright80.jpg,439,17.7,9.5,73.8,2.1
cook_207_flip.jpg,439,17.7,9.5,73.8,2.1
cook_207_orig.jpg,439,17.7,9.5,73.8,2.1
cook_207_rot-15.jpg,439,17.7,9.5,73.8,2.1
cook_207_rot15.jpg,439,17.7,9.5,73.8,2.1
cook_208_bright120.jpg,247,19.9,7.9,31.7,2
cook_208_bright80.jpg,247,19.9,7.9,31.7,2
cook_208_flip.jpg,247,19.9,7.9,31.7,2
cook_208_orig.jpg,247,19.9,7.9,31.7,2
cook_208_rot-15.jpg,247,19.9,7.9,31.7,2
cook_208_rot15.jpg,247,19.9,7.9,31.7,2
cook_209_bright120.jpg,157,17.7,7.6,6.4,0.6
cook_209_bright80.jpg,157,17.7,7.6,6.4,0.6
cook_209_flip.jpg,157,17.7,7.6,6.4,0.6
cook_209_orig.jpg,157,17.7,7.6,6.4,0.6
cook_209_rot-15.jpg,157,17.7,7.6,6.4,0.6
cook_209_rot15.jpg,157,17.7,7.6,6.4,0.6
cook_210_bright120.jpg,559,17,19.9,84.5,3.6
cook_210_bright80.jpg,559,17,19.9,84.5,3.6
cook_210_flip.jpg,559,17,19.9,84.5,3.6
cook_210_orig.jpg,559,17,19.9,84.5,3.6
cook_210_rot-15.jpg,559,17,19.9,84.5,3.6
cook_210_rot15.jpg,559,17,19.9,84.5,3.6
cook_211_bright120.jpg,143,16.3,6.3,6.4,1
cook_211_bright80.jpg,143,16.3,6.3,6.4,1
cook_211_flip.jpg,143,16.3,6.3,6.4,1
cook_211_orig.jpg,143,16.3,6.3,6.4,1
cook_211_rot-15.jpg,143,16.3,6.3,6.4,1
cook_211_rot15.jpg,143,16.3,6.3,6.4,1
cook_212_bright120.jpg,309,19.3,18.1,21.3,1.9
cook_212_bright80.jpg,309,19.3,18.1,21.3,1.9
cook_212_flip.jpg,309,19.3,18.1,21.3,1.9
cook_212_orig.jpg,309,19.3,18.1,21.3,1.9
cook_212_rot-15.jpg,309,19.3,18.1,21.3,1.9
cook_212_rot15.jpg,309,19.3,18.1,21.3,1.9
cook_213_bright120.jpg,209,15.9,15.1,4,0.9
cook_213_bright80.jpg,209,15.9,15.1,4,0.9
cook_213_flip.jpg,209,15.9,15.1,4,0.9
cook_213_orig.jpg,209,15.9,15.1,4,0.9
cook_213_rot-15.jpg,209,15.9,15.1,4,0.9
cook_213_rot15.jpg,209,15.9,15.1,4,0.9
cook_214_bright120.jpg,496,19.2,19.4,68.1,2.5
cook_214_bright80.jpg,496,19.2,19.4,68.1,2.5
cook_214_flip.jpg,496,19.2,19.4,68.1,2.5
cook_214_orig.jpg,496,19.2,19.4,68.1,2.5
cook_214_rot-15.jpg,496,19.2,19.4,68.1,2.5
cook_214_rot15.jpg,496,19.2,19.4,68.1,2.5
cook_215_bright120.jpg,183,17.1,8.6,14.1,1.2
cook_215_bright80.jpg,183,17.1,8.6,14.1,1.2
cook_215_flip.jpg,183,17.1,8.6,14.1,1.2
cook_215_orig.jpg,183,17.1,8.6,14.1,1.2
cook_215_rot-15.jpg,183,17.1,8.6,14.1,1.2
cook_215_rot15.jpg,183,17.1,8.6,14.1,1.2
cook_216_bright120.jpg,411,22.3,9.1,65.8,1.3
cook_216_bright80.jpg,411,22.3,9.1,65.8,1.3
cook_216_flip.jpg,411,22.3,9.1,65.8,1.3
cook_216_orig.jpg,411,22.3,9.1,65.8,1.3
cook_216_rot-15.jpg,411,22.3,9.1,65.8,1.3
cook_216_rot15.jpg,411,22.3,9.1,65.8,1.3
cook_217_bright120.jpg,142,17.4,7.9,1.8,0.6
cook_217_bright80.jpg,142,17.4,7.9,1.8,0.6
cook_217_flip.jpg,142,17.4,7.9,1.8,0.6
cook_217_orig.jpg,142,17.4,7.9,1.8,0.6
cook_217_rot-15.jpg,142,17.4,7.9,1.8,0.6
cook_217_rot15.jpg,142,17.4,7.9,1.8,0.6
cook_218_bright120.jpg,206,15.5,8.9,20.8,1.2
cook_218_bright80.jpg,206,15.5,8.9,20.8,1.2
cook_218_flip.jpg,206,15.5,8.9,20.8,1.2
cook_218_orig.jpg,206,15.5,8.9,20.8,1.2
cook_218_rot-15.jpg,206,15.5,8.9,20.8,1.2
cook_218_rot15.jpg,206,15.5,8.9,20.8,1.2
cook_219_bright120.jpg,410,16.9,8.2,73.5,1.6
cook_219_bright80.jpg,410,16.9,8.2,73.5,1.6
cook_219_flip.jpg,410,16.9,8.2,73.5,1.6
cook_219_orig.jpg,410,16.9,8.2,73.5,1.6
cook_219_rot-15.jpg,410,16.9,8.2,73.5,1.6
cook_219_rot15.jpg,410,16.9,8.2,73.5,1.6
cook_220_bright120.jpg,500,23.1,4.7,93.6,2.5
cook_220_bright80.jpg,500,23.1,4.7,93.6,2.5
cook_220_flip.jpg,500,23.1,4.7,93.6,2.5
cook_220_orig.jpg,500,23.1,4.7,93.6,2.5
cook_220_rot-15.jpg,500,23.1,4.7,93.6,2.5
cook_220_rot15.jpg,500,23.1,4.7,93.6,2.5
cook_221_bright120.jpg,422,13.6,7.2,69.5,1.7
cook_221_bright80.jpg,422,13.6,7.2,69.5,1.7
cook_221_flip.jpg,422,13.6,7.2,69.5,1.7
cook_221_orig.jpg,422,13.6,7.2,69.5,1.7
cook_221_rot-15.jpg,422,13.6,7.2,69.5,1.7
cook_221_rot15.jpg,422,13.6,7.2,69.5,1.7
cook_222_bright120.jpg,443,12.9,5.7,94.9,2.4
cook_222_bright80.jpg,443,12.9,5.7,94.9,2.4
cook_222_flip.jpg,443,12.9,5.7,94.9,2.4
cook_222_orig.jpg,443,12.9,5.7,94.9,2.4
cook_222_rot-15.jpg,443,12.9,5.7,94.9,2.4
cook_222_rot15.jpg,443,12.9,5.7,94.9,2.4
cook_223_bright120.jpg,176,20.5,6.9,12,1
cook_223_bright80.jpg,176,20.5,6.9,12,1
cook_223_flip.jpg,176,20.5,6.9,12,1
cook_223_orig.jpg,176,20.5,6.9,12,1
cook_223_rot-15.jpg,176,20.5,6.9,12,1
cook_223_rot15.jpg,176,20.5,6.9,12,1
cook_224_bright120.jpg,481,20.5,15,72.8,1.4
cook_224_bright80.jpg,481,20.5,15,72.8,1.4
cook_224_flip.jpg,481,20.5,15,72.8,1.4
cook_224_orig.jpg,481,20.5,15,72.8,1.4
cook_224_rot-15.jpg,481,20.5,15,72.8,1.4
cook_224_rot15.jpg,481,20.5,15,72.8,1.4
cook_225_bright120.jpg,396,11.4,9.8,72.6,1.5
cook_225_bright80.jpg,396,11.4,9.8,72.6,1.5
cook_225_flip.jpg,396,11.4,9.8,72.6,1.5
cook_225_orig.jpg,396,11.4,9.8,72.6,1.5
cook_225_rot-15.jpg,396,11.4,9.8,72.6,1.5
cook_225_rot15.jpg,396,11.4,9.8,72.6,1.5
cook_226_bright120.jpg,406,19.6,10.1,63.5,1.9
cook_226_bright80.jpg,406,19.6,10.1,63.5,1.9
cook_226_flip.jpg,406,19.6,10.1,63.5,1.9
cook_226_orig.jpg,406,19.6,10.1,63.5,1.9
cook_226_rot-15.jpg,406,19.6,10.1,63.5,1.9
cook_226_rot15.jpg,406,19.6,10.1,63.5,1.9
cook_227_bright120.jpg,486,19.3,19,66,2
cook_227_bright80.jpg,486,19.3,19,66,2
cook_227_flip.jpg,486,19.3,19,66,2
cook_227_orig.jpg,486,19.3,19,66,2
cook_227_rot-15.jpg,486,19.3,19,66,2
cook_227_rot15.jpg,486,19.3,19,66,2
cook_228_bright120.jpg,48,1.3,2.2,7.3,0.7
cook_228_bright80.jpg,48,1.3,2.2,7.3,0.7
cook_228_flip.jpg,48,1.3,2.2,7.3,0.7
cook_228_orig.jpg,48,1.3,2.2,7.3,0.7
cook_228_rot-15.jpg,48,1.3,2.2,7.3,0.7
cook_228_rot15.jpg,48,1.3,2.2,7.3,0.7
cook_229_bright120.jpg,386,11.6,8.4,71.8,1.6
cook_229_bright80.jpg,386,11.6,8.4,71.8,1.6
cook_229_flip.jpg,386,11.6,8.4,71.8,1.6
cook_229_orig.jpg,386,11.6,8.4,71.8,1.6
cook_229_rot-15.jpg,386,11.6,8.4,71.8,1.6
cook_229_rot15.jpg,386,11.6,8.4,71.8,1.6
cook_230_bright120.jpg,614,12.4,30.5,79.8,1.6
cook_230_bright80.jpg,614,12.4,30.5,79.8,1.6
cook_230_flip.jpg,614,12.4,30.5,79.8,1.6
cook_230_orig.jpg,614,12.4,30.5,79.8,1.6
cook_230_rot-15.jpg,614,12.4,30.5,79.8,1.6
cook_230_rot15.jpg,614,12.4,30.5,79.8,1.6
cook_231_bright120.jpg,241,12.9,13.3,21.9,1.8
cook_231_bright80.jpg,241,12.9,13.3,21.9,1.8
cook_231_flip.jpg,241,12.9,13.3,21.9,1.8
cook_231_orig.jpg,241,12.9,13.3,21.9,1.8
cook_231_rot-15.jpg,241,12.9,13.3,21.9,1.8
cook_231_rot15.jpg,241,12.9,13.3,21.9,1.8
cook_232_bright120.jpg,562,19,18.9,83.6,1.5
cook_232_bright80.jpg,562,19,18.9,83.6,1.5
cook_232_flip.jpg,562,19,18.9,83.6,1.5
cook_232_orig.jpg,562,19,18.9,83.6,1.5
cook_232_rot-15.jpg,562,19,18.9,83.6,1.5
cook_232_rot15.jpg,562,19,18.9,83.6,1.5
cook_233_bright120.jpg,530,12.8,24.3,70.1,2.5
cook_233_bright80.jpg,530,12.8,24.3,70.1,2.5
cook_233_flip.jpg,530,12.8,24.3,70.1,2.5
cook_233_orig.jpg,530,12.8,24.3,70.1,2.5
cook_233_rot-15.jpg,530,12.8,24.3,70.1,2.5
cook_233_rot15.jpg,530,12.8,24.3,70.1,2.5
cook_234_bright120.jpg,434,23.3,9.5,70.2,1.3
cook_234_bright80.jpg,434,23.3,9.5,70.2,1.3
cook_234_flip.jpg,434,23.3,9.5,70.2,1.3
